Phish,url,response url,https,urlLength:<=50,urlLength:<=100,urlLength:>100,Special_char,Title tag,Description tag,Keywords tag,SEO tag name=title,SEO tag name=description,SEO tag name=keywords,SEO tag property=og:title,SEO tag property=og:description,SEO tag property=og:keywords,SEO tag property=og:site,Corp_Rate_All:20,Corp_Rate_All:40,Corp_Rate_All:60,Corp_Rate_All:80,Corp_Rate_All:100,Corp_Rate_Link:20,Corp_Rate_Link:40,Corp_Rate_Link:60,Corp_Rate_Link:80,Corp_Rate_Link:100,Corp_Rate_Script:20,Corp_Rate_Script:40,Corp_Rate_Script:60,Corp_Rate_Script:80,Corp_Rate_Script:100,Corp_Rate_Img:20,Corp_Rate_Img:40,Corp_Rate_Img:60,Corp_Rate_Img:80,Corp_Rate_Img:100,Is_gverify,Is_msverify,Is_twitter,facebook,line,gTLD,HTML_Length<10000
1,https://aalynabeea.com/superjumbo/index.html,https://aalynabeea.com/superjumbo/index.html,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://brt-it.store/BRTIT-S32B-V6E/,https://www.google.com,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://natalbauducco.vercel.app/,https://natalbauducco.vercel.app/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,https://bellsouth-att-sign-in-c9cb53.webflow.io/,https://bellsouth-att-sign-in-c9cb53.webflow.io/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://allegrolokalnie.615116.click,https://allegrolokalnie.615116.click/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://web-vision-storage.s3.sa-east-1.amazonaws.com/19YP6U9Akn59v.html?email=redacted@abuse.ionos.com,https://web-vision-storage.s3.sa-east-1.amazonaws.com/19YP6U9Akn59v.html?email=redacted@abuse.ionos.com,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://kukeoilovgin.webflow.io/,https://kukeoilovgin.webflow.io/,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://wervftswervicfrty.framer.website/,https://wervftswervicfrty.framer.website/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,https://bancolombia-creditoconvenio.vercel.app/,https://bancolombia-creditoconvenio.vercel.app/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://app-trezosuite.framer.ai/,https://app-trezosuite.framer.ai/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,https://www.miricanvas.com/v2/design2/v/51dcea73-729e-4081-87f1-67ae1db7aebf,https://www.miricanvas.com/v2/design2/v/51dcea73-729e-4081-87f1-67ae1db7aebf,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1,https://vk.cc/cS9L3w?userID=1mNUJEfE,https://away.vk.com/away.php?rh=edfa883f-ecd1-4c1f-9761-060aa5b3c923,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://bloghano.dream.press/Open/order/pool/fart/web/pay.php,https://bloghano.dream.press/Open/order/pool/fart/web/pay.php,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://dgtgobgtes.cc/es/card.html,https://pe.dgt.gob.gt/login,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,http://allegrolokalnie.9125125.click,http://allegrolokalnie.9125125.click/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://blackcardbeneficiosprime.co.ua,https://blackcardbeneficiosprime.co.ua/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://solicitacaonetcorporativo.shop,https://solicitacaonetcorporativo.shop/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,https://smbc-card.urbgf.com/Login/,http://ww25.smbc-card.urbgf.com/Login/?subid1=20251214-0624-04a1-8e43-f1f62034e90f,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://app.biaagiliza.digital,https://app.biaagiliza.digital/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://app.promohoje.info,https://app.promohoje.info/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://app.consultartroca.live,https://app.consultartroca.live/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://serv1ciopichin.webcindario.com/,https://serv1ciopichin.webcindario.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://produbanec.webcindario.com/,https://produbanec.webcindario.com/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://linktr.ee/skjbsons,https://linktr.ee/status/blocked?username=skjbsons,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://linktr.ee/dkjninso,https://linktr.ee/status/blocked?username=dkjninso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://stupendous-lottery-125392.framer.app/,https://stupendous-lottery-125392.framer.app/,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,https://164-90-137-1.cprapid.com/de/update.php?stn8a06nyqlh28e061dg,https://164-90-137-1.cprapid.com/de/update.php?stn8a06nyqlh28e061dg,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://appartners.co.nz/seys-sinspe.nunslogsn.s.l.la/ass/identifier-1.html.php,https://appartners.co.nz/blocked.html,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://2fr7tj.share-eu1.hsforms.com/2D3QYnJZeSzmGJkaX1D9PJw,https://2fr7tj.share-eu1.hsforms.com/2D3QYnJZeSzmGJkaX1D9PJw,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://geassessoria.com.br/QQGGUQC9/,https://geassessoria.com.br/QQGGUQC9/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://is.gd/rlwZfv,https://scanned.page/p/yLZFR1?id=s7LGGzeHIL,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,https://is.gd/dFJkUy,https://scanned.page/p/yLZFR1?id=FWzy9x5KDT,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,https://radiant-daffodil-c06d27.netlify.app/?tag=je,https://radiant-daffodil-c06d27.netlify.app/?tag=je,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://link-1763710100.allvaluelink.com/8fffab2cb0ff45f8bf90f8bb2f045807,https://link-1763710100.allvaluelink.com/8fffab2cb0ff45f8bf90f8bb2f045807,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://chatbot.page/iptxRV,https://chatbot.page/iptxRV,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,https://2fr9fn.share-eu1.hsforms.com/2EGEi_9i2TI-xr2j-IneBAA,https://2fr9fn.share-eu1.hsforms.com/2EGEi_9i2TI-xr2j-IneBAA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://chatbot.page/WGpq7p,https://chatbot.page/WGpq7p,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,https://start.browser.lol/,https://start.browser.lol/,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://www.hype-sella.com/,https://www.hype-sella.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://hypet5.site.tb-hosting.com/,https://hypet5.site.tb-hosting.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://therozgaar.in/japan.pla/Sites/index.html,https://therozgaar.in/japan.pla/Sites/index.html,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://id.ionos-securepass.sxvrr.com/identifier,https://id.ionos-securepass.sxvrr.com/identifier,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://global-archive-k2o3.s3.us-east-2.amazonaws.com/Zz4zZBiapNM?email=redacted@abuse.ionos.com,https://global-archive-k2o3.s3.us-east-2.amazonaws.com/Zz4zZBiapNM?email=redacted@abuse.ionos.com,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://ipfs.io/ipfs/bafkreifbajvdoef6oeg45b7v6pnfisntuh3lolhvvm25dtbau2nzdowfby,https://ipfs.io/ipfs/bafkreifbajvdoef6oeg45b7v6pnfisntuh3lolhvvm25dtbau2nzdowfby,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://trazorewallet.webflow.io/,https://trazorewallet.webflow.io/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://ipfs.io/ipfs/bafybeielk62toivswjg5inihpku5bxg63ud3lsharmkvoffmr7ppsoclfa/,https://ipfs.io/ipfs/bafybeielk62toivswjg5inihpku5bxg63ud3lsharmkvoffmr7ppsoclfa/,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,https://ipfs.io/ipfs/bafybeifaqqecpwzwu45hqlinjrg2l37tkvdkzreopne5m76owfodlvtt2q,https://ipfs.io/ipfs/bafybeifaqqecpwzwu45hqlinjrg2l37tkvdkzreopne5m76owfodlvtt2q,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://mourchi.wuaze.com/+/XG4wj327ze2oW5mb75360xq2090xp1LF83723oj54528Zb50017By87785Su61500cu0956802318=,https://mourchi.wuaze.com/+/XG4wj327ze2oW5mb75360xq2090xp1LF83723oj54528Zb50017By87785Su61500cu0956802318=,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://fasuepa.org/accountupgrade/Sites/index.html,https://fasuepa.org/cgi-sys/suspendedpage.cgi,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://hanumanji.techuptechnologies.in/plala/Sites/index.html,https://hanumanji.techuptechnologies.in/cgi-sys/suspendedpage.cgi,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,http://app.mr-leader.com/sites/default/files/index_she_encry.html#a29qaW5AcGxhbGEub3IuanA=,http://app.mr-leader.com/sites/default/files/index_she_encry.html#a29qaW5AcGxhbGEub3IuanA=,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://sidiboat.tn/plala.alll/sso.login/login2.php,https://sidiboat.tn/cgi-sys/suspendedpage.cgi,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://is.gd/9gPQ7A,https://bafkreicfwvu6im6mjwgvoberdluk4jc7vhwtldq5r3w4mmfltqek7gnziu.ipfs.dweb.link/,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://imlines-update.appwrite.network/#ddennypfmold@163.com,https://imlines-update.appwrite.network/#ddennypfmold@163.com,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://registrate-aqui3.webcindario.com/?fbclid=IwY2xjawOlh2tleHRuA2FlbQIxMABicmlkETFrUm8zd1ptZjYyTnl5WEd0c3J0YwZhcHBfaWQPNTQxNjM5NDkzODg5MDI1AAEexNI6SDsEHbxZV-N0-M4gjoC1U7fPWk1uQ-xSV9MuBvM6HvVSafRSZF7jHY0_aem_aijgfTeWx2T0KKgZz1IFVA,https://registrate-aqui3.webcindario.com/?fbclid=IwY2xjawOlh2tleHRuA2FlbQIxMABicmlkETFrUm8zd1ptZjYyTnl5WEd0c3J0YwZhcHBfaWQPNTQxNjM5NDkzODg5MDI1AAEexNI6SDsEHbxZV-N0-M4gjoC1U7fPWk1uQ-xSV9MuBvM6HvVSafRSZF7jHY0_aem_aijgfTeWx2T0KKgZz1IFVA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://psicosignificar.psicosignificar.psc.br/EN/china/,https://psicosignificar.psicosignificar.psc.br/EN/china/,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://www.smbc-ind.com,https://www2.dekyo.or.jp/403.html,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,http://srv244424.hoster-test.ru/usaa,http://srv244424.hoster-test.ru/usaa/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://triboz.com.br/Mac/index.php,https://triboz.com.br/Mac/index.php,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://gitachampions.com/.well-known/acme-challenge/jago/index.php,https://gitachampions.com/.well-known/acme-challenge/jago/index.php,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://forms.gle/sy7NHR5ajFvo7dEZ8,https://docs.google.com/forms/d/e/1FAIpQLSf8HCpHWY4A-lewU-z7a_-PbxLw69JbEs7n0KpL0iRqbn_nVA/viewform?usp=send_form,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://forms.gle/SGwTf7t6av9ZRANa6,https://docs.google.com/forms/d/e/1FAIpQLSe7i_H0lV9Qh_ZUfyXfITgaNgZd51JkTTwwM0D96n14-ti6Tw/viewform?usp=send_form,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://bafybeifpqhyzn73oe4u5fepceonr6hbpvffuxj7vikwnwh3wkrp2v3blei.ipfs.dweb.link/,https://bafybeifpqhyzn73oe4u5fepceonr6hbpvffuxj7vikwnwh3wkrp2v3blei.ipfs.dweb.link/,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://ipfs.io/ipns/k51qzi5uqu5dme00l7692c9ehbr4bu5n3u4f74cvk02c8inq6ffzuoi4p3qtpi,https://ipfs.io/ipns/k51qzi5uqu5dme00l7692c9ehbr4bu5n3u4f74cvk02c8inq6ffzuoi4p3qtpi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://t.co/U6uyKJaESB,https://twitter.com/safety/unsafe_link_warning?unsafe_link=https://ozkillikvincgaleri.com.tr/wp-includes/ar24,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://ozkillikvincgaleri.com.tr/wp-includes/ar24/,https://ozkillikvincgaleri.com.tr/wp-includes/ar24/,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://t.co/bmYmk4NAwT,https://imaginariumofvancouver.com/wp-admin/js/widgets/st6/6/out.php,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://t.co/leSbhhlhoa,https://twitter.com/safety/unsafe_link_warning?unsafe_link=http://wap.hiphonegroup.com/assets/images/cgi-ent/link.html,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://cardkd.cn/wp-admin/cgi-ent/newweeetrade.html,https://cardkd.cn/wp-admin/cgi-ent/newweeetrade.html,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://jumply.sa.com/Leumi/,https://jumply.sa.com/Leumi/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://yojaryou.sa.com/Leumi/,https://yojaryou.sa.com/Leumi/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://l.wl.co/l?u=https://qr-codes.io/orm7qU,https://l.wl.co/l?u=https://qr-codes.io/orm7qU,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://qr-codes.io/orm7qU,https://qr-codes.io/orm7qU,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,https://l.wl.co/l?u=https://qr-codes.io/eu6ozA,https://l.wl.co/l?u=https://qr-codes.io/eu6ozA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://qr-codes.io/eu6ozA,https://qr-codes.io/eu6ozA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,https://qr-codes.io/dscuyM,https://qr-codes.io/dscuyM,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,https://qr-codes.io/38046F,https://qr-codes.io/38046F,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,http://bncmontepio24.shop,http://bncmontepio24.shop/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://static-amount-404464.framer.app/,https://static-amount-404464.framer.app/,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,http://allegrolokalnie.78128.me,http://allegrolokalnie.78128.me/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,https://mon-crenau-relay-2025.com/,https://mon-crenau-relay-2025.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://mon-crenau-relay-2025.com/index.php,https://mon-crenau-relay-2025.com/index.php,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://public.gensparkspace.com/api/files/s/KpdL1qod,https://public.gensparkspace.com/api/files/s/KpdL1qod,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://app.consultartroca.digital,https://app.consultartroca.digital/,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://new.express.adobe.com/webpage/9OuYAtlagBomW,https://new.express.adobe.com/webpage/9OuYAtlagBomW,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://interactive-eu.s3.us-west-1.amazonaws.com/1uBB19S2gRat5?email=redacted@abuse.ionos.com,https://interactive-eu.s3.us-west-1.amazonaws.com/1uBB19S2gRat5?email=redacted@abuse.ionos.com,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,https://www.miricanvas.com/v2/design2/v/f9ed4b1b-3fb5-413a-b11b-67a0adf581c0,https://www.miricanvas.com/v2/design2/v/f9ed4b1b-3fb5-413a-b11b-67a0adf581c0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1,https://dentehotenstvi.cz/?amp;zoneid=1931&amp;source=&amp;dest=https://triumphant-approach-030134.framer.app/,https://dentehotenstvi.cz/?amp;zoneid=1931&amp;source=&amp;dest=https://triumphant-approach-030134.framer.app/,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,https://daxiangyouxi.com/?token=7cCR1vm6UGs3SakC,https://www.smbc-card.com/index.jsp,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,https://fr-mrelay.com/,https://fr-mrelay.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://fr-mrelay.com/as.php,https://fr-mrelay.com/as.php,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,https://www.fr-mrelay.com/,https://www.fr-mrelay.com/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
